,actor1,actor2,actor3,age,budget,city,country,daytype,decision,director,dominantEmo,endEmo,genre1,genre2,genre3,interaction,itemID,location,mood,movieCountry,movieLanguage,movieYear,physical,rating,season,sex,social,time,userID,weather
1931,516.0,978.0,1804.0,26.0,3600000.0,21.0,2.0,1.0,2.0,387.0,1.0,1.0,10.0,12.151590347290039,14.251616477966309,1.0,4252.0,1.0,3.0,37.0,9.0,1969.0,2.0,4,4.0,2.0,1.0,3.0,50.0,5.0
1932,1919.0,1348.0,1076.0,31.0,20000000.0,20.0,2.0,2.0,1.0,163.0,7.0,7.0,10.0,21.0,11.323310852050781,1.0,4090.0,1.0,2.0,14.0,9.0,2011.0,2.0,4,4.0,2.0,1.0,4.0,127.0,2.0
1933,74.0,334.0,1910.0,20.0,30000000.0,3.0,5.0,1.0,1.0,246.0,7.0,7.0,7.0,10.0,18.0,1.0,3.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,2.0,1.0,2.0,241.0,1.0
1934,769.0,916.0,1345.0,28.0,100000000.0,20.0,2.0,2.0,1.0,765.0,7.0,7.0,1.0,3.0,12.0,1.0,3515.0,1.0,2.0,37.0,9.0,2005.0,1.0,3,4.0,2.0,1.0,3.0,55.0,1.0
1935,769.0,916.0,1345.0,28.0,130000000.0,20.0,2.0,2.0,1.0,765.0,7.0,7.0,1.0,3.0,12.0,1.0,3516.0,1.0,2.0,37.0,9.0,2007.0,1.0,3,4.0,2.0,1.0,2.0,55.0,1.0
1936,1840.0,965.0,1955.0,28.0,15500000.0,20.0,2.0,2.0,1.0,404.0,6.0,7.0,1.0,8.0,10.0,1.0,4253.0,1.0,2.0,37.0,9.0,2004.0,1.0,2,4.0,2.0,1.0,2.0,55.0,1.0
1937,20.0,1076.0,1119.0,28.0,28500000.0,20.0,2.0,2.0,1.0,381.0,4.0,4.0,10.0,17.0,19.0,1.0,4254.0,1.0,2.0,37.0,9.0,2005.0,1.0,4,4.0,2.0,1.0,3.0,55.0,1.0
1938,1510.0,544.0,1997.0,31.0,5000000.0,20.0,2.0,1.0,1.0,342.0,2.0,2.0,7.0,10.0,13.656134605407715,1.0,4255.0,1.0,2.0,37.0,9.0,2011.0,2.0,5,4.0,2.0,1.0,3.0,127.0,1.0
1939,475.0,1887.0,1699.0,30.0,15000000.0,20.0,2.0,1.0,1.0,591.0,1.0,7.0,7.0,10.0,18.0,1.0,4052.0,1.0,3.0,37.0,9.0,2004.0,2.0,3,4.0,2.0,1.0,3.0,31.0,1.0
1940,131.0,810.0,1523.0,30.0,205047568.0,20.0,2.0,1.0,1.0,796.0,7.0,2.0,1.0,7.0,8.0,2.0,4256.0,1.0,2.0,37.0,9.0,1988.0,2.0,3,4.0,2.0,1.0,3.0,31.0,1.0
1941,969.0,5.0,1364.0,31.0,45000000.0,20.0,2.0,1.0,1.0,105.0,7.0,7.0,7.0,10.0,18.0,1.0,4228.0,1.0,2.0,37.0,9.0,2011.0,2.0,4,4.0,2.0,1.0,4.0,127.0,1.0
1942,463.0,934.0,1443.0,30.0,3200000.0,20.0,2.0,1.0,1.0,133.0,7.0,2.0,1.0,3.0,19.0,1.0,4257.0,1.0,3.0,14.0,9.0,2004.0,2.0,1,4.0,2.0,1.0,4.0,31.0,1.0
1943,1510.0,544.0,1997.0,30.0,5000000.0,20.0,2.0,2.0,1.0,342.0,7.0,2.0,7.0,10.0,15.54785442352295,1.0,4255.0,1.0,3.0,37.0,9.0,2011.0,2.0,5,4.0,2.0,1.0,3.0,31.0,2.0
1944,1966.0,241.0,1307.0,26.0,200000.0,21.0,2.0,2.0,1.0,532.0,1.0,2.0,10.0,19.0,14.177724838256836,1.0,4258.0,1.0,1.0,37.0,9.0,2011.0,1.0,5,4.0,2.0,1.0,3.0,50.0,5.0
1945,1782.0,1663.0,1022.0,31.0,45000000.0,20.0,2.0,2.0,1.0,267.0,7.0,2.0,7.0,10.0,18.0,1.0,4070.0,1.0,2.0,37.0,9.0,2011.0,2.0,4,4.0,2.0,5.0,3.0,127.0,1.0
1946,666.0,1757.0,1967.0,22.0,225000000.0,16.0,3.0,2.0,2.0,37.0,7.0,7.0,3.0,11.0,12.0,1.0,3835.0,1.0,2.0,37.0,9.0,2008.0,1.0,2,4.0,1.0,1.0,4.0,193.0,5.0
1947,903.0,561.0,1526.0,31.0,66000000.0,20.0,2.0,2.0,2.0,741.0,7.0,7.0,10.0,13.0,22.0,1.0,4219.0,1.0,2.0,37.0,9.0,2011.0,1.0,2,4.0,2.0,5.0,3.0,127.0,4.0
1948,645.0,391.0,1867.0,30.0,21000000.0,20.0,2.0,2.0,1.0,779.0,4.0,2.0,10.0,17.0,21.0,1.0,4230.0,1.0,2.0,36.0,9.0,2011.0,2.0,5,4.0,2.0,1.0,2.0,31.0,1.0
1949,660.0,1727.0,163.0,31.0,20000000.0,20.0,2.0,2.0,1.0,25.0,7.0,1.0,7.0,10.0,11.860610008239746,1.0,4259.0,1.0,2.0,37.0,9.0,2011.0,2.0,4,4.0,2.0,1.0,2.0,127.0,5.0
1950,172.0,526.0,288.0,30.0,85000000.0,20.0,2.0,2.0,1.0,99.0,2.0,2.0,1.0,7.0,8.0,1.0,4244.0,1.0,2.0,37.0,9.0,2011.0,2.0,4,4.0,2.0,1.0,3.0,31.0,1.0
1951,424.0,1643.0,368.0,26.0,90000000.0,21.0,2.0,2.0,1.0,165.0,7.0,7.0,8.0,10.0,17.0,1.0,4185.0,1.0,2.0,37.0,9.0,2011.0,1.0,4,4.0,2.0,2.0,3.0,50.0,5.0
1952,1373.0,1510.0,1691.0,20.0,24000000.0,3.0,5.0,1.0,1.478471040725708,33.0,2.0,2.0,7.0,10.0,18.0,1.5824394226074219,6.0,2.0,2.0,37.0,9.0,2008.0,1.632457971572876,5,4.0,2.0,6.0,3.0,241.0,1.0
1953,857.0,1120.0,1380.0,30.0,30000000.0,20.0,2.0,1.0,1.0,556.0,2.0,2.0,7.0,10.0,18.0,1.0,3731.0,1.0,1.0,37.0,9.0,2008.0,2.0,4,4.0,2.0,1.0,3.0,31.0,1.0
1954,1263.0,710.0,282.0,30.0,167341424.0,10.0,3.0,2.0,1.0,255.0,7.0,2.0,1.0,3.0,12.0,2.0,3098.0,1.0,2.0,37.0,9.0,1977.0,1.0,5,4.0,1.0,2.0,3.0,15.0,4.0
1955,1663.0,1375.0,598.0,28.0,1000000.0,20.0,2.0,1.0,1.0,188.0,7.0,7.0,10.0,18.0,11.471341133117676,1.0,3786.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,3.0,3.0,48.0,1.0
1956,747.0,349.0,1343.0,28.0,40000000.0,20.0,2.0,1.0,1.0,135.0,7.0,4.0,10.0,12.0,17.0,1.0,241.0,1.0,1.0,37.0,9.0,2006.0,1.0,5,4.0,1.0,3.0,3.0,48.0,1.0
1957,531.0,1503.0,917.0,28.0,17000000.0,20.0,2.0,3.0,1.0,547.0,7.0,2.0,10.0,17.0,18.0,1.0,4260.0,3.0,1.0,37.0,9.0,2006.0,1.0,5,4.0,1.0,3.0,4.0,48.0,2.0
1958,1663.0,121.0,456.0,28.0,10000000.0,20.0,2.0,1.0,1.0,277.0,4.0,1.0,8.0,10.0,17.0,1.0,4261.0,1.0,1.0,37.0,9.0,2007.0,1.0,5,4.0,1.0,1.0,3.0,48.0,1.0
1959,336.0,1416.0,1868.0,28.0,150000000.0,20.0,2.0,1.0,1.0,432.0,7.0,7.0,1.0,3.0,10.0,1.0,3950.0,1.0,2.0,37.0,9.0,2011.0,1.0,3,4.0,1.0,1.0,3.0,48.0,1.0
1960,1542.0,1022.0,1486.0,30.0,32000000.0,20.0,2.0,1.0,1.0,604.0,2.0,2.0,7.0,18.0,7.112537860870361,1.0,4262.0,1.832000732421875,3.0,18.0,9.0,2004.0,2.0,4,4.0,2.0,1.0,3.0,31.0,1.0
1961,847.0,339.0,1839.0,30.0,30000000.0,20.0,2.0,1.0,1.0,298.0,2.0,2.0,7.0,18.0,1.5455166101455688,2.0,4263.0,1.0,2.0,37.0,9.0,2001.0,2.0,3,4.0,2.0,1.0,3.0,31.0,1.0
1962,660.0,1727.0,163.0,28.0,20000000.0,20.0,2.0,2.0,1.0,25.0,2.0,7.0,7.0,10.0,10.730107307434082,1.0,4259.0,1.0,1.0,37.0,9.0,2011.0,1.0,4,4.0,1.0,2.0,3.0,61.0,5.0
1963,951.0,486.0,898.0,26.0,197658096.0,21.0,2.0,2.0,1.0,810.0,2.0,2.0,7.0,18.0,8.0,1.0,2660.0,1.0,2.0,37.0,9.0,1994.0,1.0,5,4.0,2.0,2.0,2.0,50.0,1.0
1964,1604.0,1887.0,1464.0,30.0,124446256.0,20.0,2.0,2.0,1.0,504.0,3.0,2.0,8.0,10.0,17.0,1.0,4264.0,1.0,2.0,37.0,9.0,2011.0,1.0,4,4.0,2.0,1.0,3.0,31.0,1.0
1965,1833.0,154.0,1738.0,31.0,149515072.0,20.0,2.0,1.0,1.0,65.0,7.0,7.0,9.0,7.0,12.291732788085938,1.0,38.0,1.0,2.0,36.0,9.0,2010.0,1.0,3,4.0,2.0,1.0,2.0,127.0,1.0
1966,476.0,1624.0,830.0,31.0,36000000.0,20.0,2.0,1.0,1.0,557.0,7.0,7.0,10.0,21.0,12.232057571411133,1.0,4265.0,1.0,2.0,37.0,9.0,2002.0,1.0,3,4.0,2.0,1.0,3.0,127.0,1.0
1967,645.0,391.0,1867.0,28.0,21000000.0,10.0,3.0,2.0,1.0,779.0,4.0,7.0,10.0,17.0,21.0,1.0,4230.0,1.0,2.0,36.0,9.0,2011.0,1.0,4,4.0,1.0,1.0,2.0,21.0,1.0
1968,543.0,1097.0,998.0,28.0,95000000.0,10.0,3.0,2.0,2.0,589.0,7.0,7.0,1.0,19.0,21.0,2.0,4266.0,1.0,1.0,37.0,9.0,2000.0,1.0,2,4.0,1.0,1.0,4.0,21.0,1.0
1969,315.0,1499.0,1497.0,26.0,12000000.0,21.0,2.0,1.0,1.0,323.0,4.0,4.0,7.0,10.0,11.791828155517578,1.0,4267.0,1.0,2.0,37.0,9.0,2011.0,1.0,4,4.0,2.0,2.0,3.0,50.0,5.0
1970,1180.0,484.0,843.0,28.0,30000000.0,10.0,3.0,1.0,1.0,326.0,4.0,2.0,1.0,10.0,17.0,1.0,3899.0,1.0,1.0,36.0,9.0,2011.0,1.0,4,4.0,1.0,1.0,3.0,21.0,5.0
1971,421.0,1055.0,847.0,30.0,20000000.0,20.0,2.0,1.0,1.5835514068603516,289.0,2.0,2.0,7.0,18.0,4.3175764083862305,1.0,4268.0,1.0,1.0,37.0,9.0,2008.0,2.0,4,4.0,2.0,1.0,3.0,31.0,1.0
1972,1966.0,241.0,1307.0,28.0,200000.0,20.0,2.0,2.0,1.0,532.0,4.0,7.0,10.0,19.0,12.104564666748047,1.0,4258.0,1.0,2.0,37.0,9.0,2011.0,1.0,3,4.0,2.0,1.0,4.0,55.0,1.0
1973,424.0,1643.0,368.0,28.0,90000000.0,20.0,2.0,2.0,1.0,165.0,7.0,7.0,8.0,10.0,17.0,1.0,4185.0,1.0,2.0,37.0,9.0,2011.0,1.0,3,4.0,2.0,2.0,4.0,55.0,5.0
1974,1840.0,965.0,1955.0,28.0,15500000.0,20.0,2.0,2.0,1.0,404.0,7.0,7.0,1.0,8.0,10.0,1.0,4253.0,1.0,2.0,37.0,9.0,2004.0,1.0,2,4.0,2.0,1.0,2.0,55.0,5.0
1975,426.0,372.0,840.0,28.0,13000000.0,20.0,2.0,2.0,1.0,315.0,3.0,7.0,10.0,14.0,21.0,1.0,4269.0,1.0,2.0,36.0,9.0,2012.0,1.0,3,4.0,2.0,1.0,3.0,55.0,5.0
1976,531.0,1196.0,1854.0,28.0,150000000.0,20.0,2.0,2.0,1.0,465.0,2.0,4.0,1.0,19.0,21.0,1.0,4270.0,1.0,2.0,37.0,9.0,2008.0,1.0,4,4.0,2.0,1.0,2.0,55.0,5.0
1977,1902.0,1546.0,212.0,28.0,278392512.0,10.0,3.0,1.0,2.0,501.0,6.0,2.0,10.0,13.409041404724121,12.396703720092773,1.0,4271.0,1.0,1.0,28.0,24.0,2008.0,1.0,3,4.0,1.0,2.0,4.0,21.0,1.0
1978,134.0,169.0,329.0,28.0,160000000.0,20.0,2.0,2.0,1.0,490.0,4.0,2.0,3.0,10.0,11.0,1.0,4272.0,1.0,2.0,37.0,9.0,2011.0,1.0,4,4.0,2.0,2.0,1.0,55.0,1.0
1979,846.0,311.0,860.0,27.0,35000000.0,10.0,3.0,1.0,1.0,704.0,2.0,2.0,7.0,8.0,14.19151782989502,1.0,4066.0,1.0,2.0,37.0,9.0,2011.0,1.0,4,4.0,1.0,2.0,3.0,157.0,1.0
1980,1305.0,893.0,229.0,27.0,152853888.0,10.0,3.0,2.0,2.0,486.0,2.0,2.0,7.0,12.0,18.0,2.0,4273.0,1.0,1.0,37.0,9.0,2009.0,1.0,4,4.0,1.0,2.0,3.0,157.0,1.0
1981,1688.0,1667.0,1288.0,27.0,40000000.0,10.0,3.0,1.0,2.0,51.0,2.0,2.0,7.0,10.0,18.0,2.0,170.0,1.0,1.0,37.0,9.0,2009.0,1.0,3,4.0,1.0,2.0,3.0,157.0,1.0
1982,1989.0,1088.0,685.0,30.0,85000000.0,20.0,2.0,2.0,1.0,654.0,2.0,2.0,10.0,18.0,21.34212303161621,2.0,4274.0,1.0,1.0,37.0,9.0,2005.0,1.0,5,4.0,2.0,1.0,2.0,31.0,1.0
1983,969.0,779.0,9.0,26.0,135000000.0,21.0,2.0,2.0,2.0,270.0,7.0,7.0,4.0,1.0,3.0,1.0,3869.0,1.0,3.0,37.0,9.0,2011.0,2.0,3,4.0,2.0,2.0,2.0,50.0,5.0
1984,1957.0,880.0,191.0,30.0,75000000.0,20.0,2.0,2.0,1.0,680.0,2.0,2.0,1.0,3.0,19.0,2.0,4275.0,1.0,1.0,37.0,9.0,1996.0,1.0,4,4.0,2.0,1.0,3.0,31.0,1.0
1985,1972.0,98.0,1950.0,26.0,40000000.0,21.0,2.0,2.0,1.0,312.0,7.0,1.0,6.0,10.0,11.256468772888184,2.0,4276.0,1.0,2.0,37.0,9.0,1999.0,2.0,4,4.0,2.0,2.0,4.0,50.0,5.0
1986,1526.0,1471.0,525.0,31.0,800000.0,20.0,2.0,2.0,1.0,576.0,1.0,1.0,10.0,10.237198829650879,10.762750625610352,1.4675828218460083,4277.0,1.0,2.0,36.0,9.0,2011.0,1.0,4,4.0,2.0,1.0,4.0,127.0,1.0
1987,1510.0,1717.0,365.0,23.0,28000000.0,3.0,5.0,2.0,2.0,179.0,2.0,2.0,7.0,18.0,16.03693389892578,1.0,4278.0,3.0,1.0,37.0,9.0,2008.0,1.0,5,1.0,2.0,2.0,4.0,125.0,1.0
1988,1510.0,1717.0,365.0,28.0,28000000.0,20.0,2.0,2.0,2.0,179.0,2.0,2.0,7.0,18.0,13.352049827575684,1.0,4278.0,1.0,1.0,37.0,9.0,2008.0,1.0,5,4.0,1.0,2.0,3.0,61.0,1.0
1989,890.0,1358.0,1184.0,30.0,147860976.0,20.0,2.0,2.0,1.0,14.0,7.0,2.0,10.0,18.0,15.0,2.0,4279.0,1.993760347366333,1.0,37.0,9.0,1983.0,2.0,3,4.0,2.0,1.0,2.0,31.0,1.0
1990,1169.0,1866.0,370.0,22.0,52000000.0,16.0,3.0,2.0,2.0,741.0,7.0,7.0,6.0,8.0,10.0,1.0,3758.0,1.0,2.0,37.0,9.0,2002.0,1.0,5,4.0,1.0,1.0,3.0,193.0,1.0
1991,736.0,302.0,892.0,30.0,19000000.0,20.0,2.0,2.0,1.0,484.0,7.0,2.0,7.0,11.0,18.0,2.0,4280.0,1.0,1.0,37.0,9.0,2004.0,2.0,2,4.0,2.0,1.0,3.0,31.0,1.0
1992,16.0,1067.0,24.0,30.0,79000000.0,10.0,3.0,2.0,2.0,186.0,7.0,7.0,7.0,13.819111824035645,16.077070236206055,1.0,4281.0,1.0,2.0,37.0,9.0,2011.0,1.0,1,4.0,1.0,2.0,2.0,15.0,1.0
1993,24.0,969.0,1355.0,27.0,132924496.0,20.0,2.0,2.0,1.0,538.0,1.0,1.0,8.0,10.0,21.0,1.0,3204.0,1.0,1.0,37.0,9.0,1997.0,1.0,4,4.0,1.0,1.0,4.0,59.0,5.0
1994,1257.0,1297.0,1151.0,30.0,60000000.0,10.0,3.0,2.0,2.0,740.0,4.0,4.0,10.0,21.0,9.319509506225586,1.0,4282.0,1.0,2.0,37.0,9.0,2011.0,1.0,5,4.0,1.0,2.0,2.0,15.0,1.0
1995,1126.0,1951.0,1805.0,26.0,15000000.0,21.0,2.0,2.0,1.0,363.0,7.0,4.0,14.0,17.0,19.0,1.0,4287.0,1.0,2.0,37.0,9.0,1982.0,1.0,4,4.0,2.0,2.0,2.0,50.0,5.0
1996,1866.0,144.0,753.0,30.0,125000000.0,20.0,2.0,2.0,1.0,683.0,4.0,2.0,17.0,21.0,12.069315910339355,1.0,3692.0,1.0,1.0,37.0,9.0,2006.0,2.0,4,4.0,2.0,1.0,4.0,31.0,1.0
1997,134.0,169.0,329.0,30.0,160000000.0,10.0,3.0,2.0,2.0,490.0,2.0,2.0,3.0,10.0,11.0,1.0,4272.0,1.0,1.0,37.0,9.0,2011.0,1.0,5,4.0,1.0,2.0,2.0,15.0,5.0
1998,969.0,5.0,1364.0,30.0,45000000.0,10.0,3.0,2.0,2.0,105.0,7.0,7.0,7.0,10.0,18.0,1.0,4228.0,1.0,2.0,37.0,9.0,2011.0,1.0,4,4.0,1.0,4.143107891082764,2.0,15.0,5.0
1999,165.0,1196.0,1569.0,30.0,35000000.0,20.0,2.0,2.0,1.0,439.0,7.0,7.0,7.0,10.0,18.0,1.0,4286.0,1.0,1.0,37.0,9.0,2004.0,2.0,3,4.0,2.0,1.0,2.0,31.0,1.0
2000,1510.0,1717.0,365.0,26.0,28000000.0,21.0,2.0,2.0,2.0,179.0,2.0,2.0,7.0,18.0,15.492469787597656,1.0,4278.0,1.0,1.0,37.0,9.0,2008.0,1.0,4,4.0,2.0,2.0,2.0,50.0,5.0
2001,1239.0,430.0,1333.0,434.2144775390625,206063520.0,3.0,5.0,1.0,1.0,223.0,2.0,2.0,7.0,11.962054252624512,11.552611351013184,2.0,4283.0,2.0,1.0,39.0,24.0,1962.0,1.0,5,1.0,1.0,1.0,1.0,248.0,1.0
2002,468.0,477.0,80.0,30.0,15000000.0,20.0,2.0,1.0,1.0,137.0,7.0,7.0,7.0,18.0,15.924610137939453,1.0,4284.0,1.0,2.0,37.0,9.0,2005.0,2.0,2,1.0,2.0,1.0,3.0,31.0,1.0
2003,1323.0,434.0,940.0,30.0,100000000.0,20.0,2.0,1.0,1.0,636.0,2.0,2.0,1.0,8.0,21.0,2.0,4285.0,1.0,1.0,37.0,9.0,1998.0,2.0,4,1.0,2.0,1.0,3.0,31.0,1.0
2004,223.0,979.0,1539.0,28.0,50000000.0,20.0,2.0,2.0,2.0,72.0,7.0,7.0,6.0,10.0,20.0,1.0,4147.0,1.0,1.0,37.0,9.0,2011.0,1.0,4,1.0,1.0,2.0,3.0,61.0,1.0
2005,895.0,1002.0,1179.0,28.0,78000000.0,20.0,2.0,1.0,1.0,244.0,2.0,2.0,1.0,10.0,19.0,1.0,4288.0,2.0,1.0,37.0,9.0,2012.0,1.0,4,1.0,1.0,2.0,3.0,61.0,1.0
2006,1169.0,1088.0,997.0,18.0,160000000.0,18.0,3.0,2.0,1.0,135.0,3.0,5.0,1.0,17.0,19.0,1.0,47.0,1.0,2.0,37.0,9.0,2010.0,1.0,5,4.0,2.0,2.0,4.0,251.0,5.0
2007,426.0,1657.0,568.0,149.6171112060547,100000000.0,3.0,5.0,2.3777074813842773,1.0,119.0,7.0,2.0,3.0,11.0,12.0,2.0,3701.0,1.0,1.0,37.0,9.0,2002.0,1.0,5,2.502434730529785,2.0,1.0,3.0,252.0,3.2573094367980957
2008,44.0,1662.0,1166.0,202.0550994873047,32000000.0,3.0,5.0,2.0324900150299072,1.0,627.0,2.0,2.0,1.0,7.0,8.0,2.0,4289.0,1.0,1.0,37.0,9.0,1997.0,1.0,5,4.0,2.0,7.0,2.8058388233184814,252.0,4.0
2009,666.0,1757.0,1967.0,598.6526489257812,225000000.0,3.0,5.0,1.9963716268539429,1.4425411224365234,37.0,7.0,7.0,3.0,11.0,12.0,1.4984477758407593,3835.0,2.2623493671417236,2.0,37.0,9.0,2008.0,1.4141156673431396,4,1.4478275775909424,2.0,3.974489688873291,3.6048781871795654,252.0,3.3246235847473145
2010,895.0,1002.0,1179.0,23.0,78000000.0,3.0,5.0,1.0,1.0,244.0,7.0,2.0,1.0,10.0,19.0,1.0,4288.0,2.0,1.0,37.0,9.0,2012.0,1.0,5,1.0,2.0,2.0,4.0,125.0,1.0
2011,139.0,243.0,351.0,30.0,18000000.0,20.0,2.0,1.0,1.0,707.0,7.0,2.0,7.0,18.0,13.871850967407227,2.0,4290.0,1.0,2.0,37.0,9.0,2003.0,1.0,3,1.0,2.0,1.0,3.0,31.0,1.0
2012,1629.0,555.0,333.0,19.0,16000000.0,10.0,3.0,2.0,1.0,32.0,2.0,1.0,10.0,18.0,8.428085327148438,1.0,3601.0,2.0,1.0,37.0,9.0,2010.0,1.0,5,2.6600112915039062,2.0,3.0,3.0,253.0,3.029658317565918
2013,1584.0,1629.0,358.0,19.0,38000000.0,10.0,3.0,2.1618900299072266,1.0,225.0,4.0,2.0,10.0,18.0,12.029350280761719,1.0,4130.0,1.0,1.0,37.0,9.0,2011.0,1.0,5,3.0507383346557617,2.0,3.0071024894714355,3.0,253.0,4.473374366760254
2014,1121.0,1629.0,1820.0,19.0,110000000.0,10.0,3.0,2.0,1.0,79.0,2.0,4.0,3.0,10.0,12.0,1.0,4131.0,2.0,1.0,37.0,9.0,2011.0,1.0,4,4.0,2.0,3.0,3.0,253.0,3.0500307083129883
2015,263.0,139.0,1616.0,19.0,35000000.0,10.0,3.0,1.985123634338379,1.0,778.0,2.0,2.0,7.0,18.0,21.22612190246582,2.0,4095.0,1.6717314720153809,1.0,37.0,9.0,2008.0,1.0,5,3.6059410572052,2.0,1.8945250511169434,2.540231227874756,253.0,2.771162509918213
2016,5.0,889.0,609.0,19.0,18000000.0,10.0,3.0,2.0,1.0,95.0,7.0,5.0,10.0,18.0,15.987640380859375,1.0,3671.0,1.0,3.0,37.0,9.0,2009.0,1.5955665111541748,1,2.447864532470703,2.0,1.0,2.0,253.0,3.5152528285980225
2017,1060.0,821.0,1241.0,19.0,30000000.0,10.0,3.0,2.2538681030273438,1.0,51.0,2.0,2.0,7.0,18.0,1.4926420450210571,1.0,4291.0,2.1538305282592773,1.0,37.0,9.0,2008.0,1.4388378858566284,3,2.4188408851623535,2.0,4.054605007171631,2.505876064300537,253.0,3.081049680709839
2018,426.0,1657.0,568.0,19.0,150000000.0,10.0,3.0,2.372969388961792,1.0,181.0,7.0,7.0,3.0,11.0,12.0,1.4743173122406006,3728.0,2.1239166259765625,1.0,36.0,9.0,2007.0,1.0,5,2.495327949523926,2.0,3.9675846099853516,2.901606798171997,253.0,3.4069485664367676
2019,426.0,1657.0,568.0,19.0,125000000.0,10.0,3.0,2.737828254699707,1.419088363647461,181.0,7.0,7.0,3.0,10.0,12.0,1.5031054019927979,4033.0,1.4198005199432373,2.0,36.0,9.0,2011.0,1.927846908569336,5,2.0132508277893066,2.0,4.6222028732299805,2.69154691696167,253.0,2.8799188137054443
2020,1121.0,1629.0,194.0,19.0,37000000.0,10.0,3.0,1.6717337369918823,1.0,114.0,4.0,2.0,10.0,12.0,18.0,1.0,193.0,1.960371732711792,1.0,37.0,9.0,2008.0,1.0,4,2.498056411743164,2.0,2.253736972808838,3.608376979827881,253.0,2.9898862838745117
2021,1169.0,1088.0,997.0,19.0,160000000.0,10.0,3.0,2.1986382007598877,1.0,135.0,4.0,4.0,1.0,17.0,19.0,1.0,47.0,1.985242247581482,1.0,37.0,9.0,2010.0,1.0,5,2.509552478790283,2.0,7.0,2.6786208152770996,253.0,4.475323677062988
2022,1688.0,1667.0,1288.0,19.0,40000000.0,10.0,3.0,2.312807321548462,1.0,51.0,2.0,2.0,7.0,10.0,18.0,1.0,170.0,2.189150333404541,1.0,37.0,9.0,2009.0,1.0,5,1.7277920246124268,2.0,3.0,2.421504497528076,253.0,2.3464534282684326
2023,1593.0,746.0,391.0,19.0,40000000.0,10.0,3.0,2.001786947250366,1.0,69.0,2.0,2.0,7.0,18.0,11.298346519470215,2.0,4169.0,1.0,1.0,36.0,9.0,2004.0,1.0,5,2.7813119888305664,2.0,7.0,3.0,253.0,4.676127910614014
2024,566.0,1520.0,71.0,19.0,8000000.0,10.0,3.0,2.3252525329589844,1.0,800.0,7.0,2.0,7.0,18.0,20.047677993774414,1.0,3611.0,1.0,1.0,37.0,9.0,2010.0,1.377577543258667,4,2.139007329940796,2.0,1.0,2.7520766258239746,253.0,3.528132438659668
2025,1863.0,223.0,1113.0,19.0,154819152.0,10.0,3.0,2.114617347717285,1.0,548.0,3.0,4.0,10.0,14.0,12.0,1.0,3124.0,2.0227720737457275,1.0,37.0,9.0,1994.0,1.5558269023895264,4,2.791261911392212,2.0,4.369204521179199,2.5675911903381348,253.0,3.383890390396118
2026,1663.0,1559.0,819.0,19.0,29000000.0,10.0,3.0,2.0,1.0,557.0,2.0,1.0,10.0,18.0,22.0,1.0,4141.0,1.0,1.0,37.0,9.0,2004.0,1.0,5,2.0,2.0,3.0,3.0,253.0,1.0
2027,846.0,311.0,860.0,19.0,35000000.0,10.0,3.0,1.9363645315170288,1.0,704.0,2.0,2.0,7.0,8.0,5.528035640716553,1.0,4066.0,1.760948896408081,1.0,37.0,9.0,2011.0,1.0,5,2.5790257453918457,2.0,4.392214775085449,2.7491066455841064,253.0,3.023800849914551
2028,1782.0,1663.0,1022.0,19.0,45000000.0,10.0,3.0,2.0064690113067627,1.0,267.0,7.0,7.0,7.0,10.0,18.0,1.0,4070.0,1.9373928308486938,1.0,37.0,9.0,2011.0,1.4459930658340454,4,2.447404384613037,2.0,4.175271034240723,2.452568531036377,253.0,3.7562832832336426
2029,321.0,354.0,575.0,19.0,55000000.0,10.0,3.0,1.5541454553604126,1.0,736.0,2.0,2.0,10.0,16.0,18.0,1.0,3847.0,2.004643678665161,1.0,37.0,9.0,2010.0,1.0,4,2.3328726291656494,2.0,4.003069877624512,2.99125075340271,253.0,2.9279942512512207
2030,847.0,339.0,1839.0,19.0,10000000.0,10.0,3.0,2.1072945594787598,1.5820870399475098,591.0,6.0,7.0,7.0,18.0,5.577994346618652,1.68472158908844,3859.0,2.0154495239257812,2.0,37.0,9.0,1999.0,1.478118896484375,2,2.780278444290161,2.0,3.922285556793213,1.7317824363708496,253.0,3.3692450523376465
2031,1122.0,1314.0,1646.0,19.0,32500000.0,10.0,3.0,2.319960594177246,1.5264580249786377,581.0,2.0,2.0,7.0,18.0,13.826769828796387,1.243443489074707,4103.0,2.198533058166504,1.0,37.0,9.0,2011.0,1.024747371673584,4,2.128687858581543,2.0,4.588911056518555,2.432234525680542,253.0,3.0126662254333496
2032,71.0,391.0,1087.0,19.0,25000000.0,10.0,3.0,2.0533032417297363,1.0,185.0,2.0,2.0,7.0,10.0,18.0,1.0,4292.0,1.4875657558441162,1.0,37.0,9.0,2003.0,1.660425066947937,5,2.986340284347534,2.0,4.601709842681885,1.6274216175079346,253.0,3.4055986404418945
2033,1751.0,1431.0,1725.0,19.0,40000000.0,10.0,3.0,1.0442100763320923,1.0,274.0,2.0,2.0,3.0,7.0,19.0,1.0,3980.0,3.0,1.0,36.0,9.0,2011.0,1.0,4,2.0,2.0,3.0,3.0,253.0,1.0
