,UserID,ItemID,DrivingStyle,landscape,mood,naturalphenomena ,RoadType,sleepiness,trafficConditions,weather,Rating
1644,1019,754,1,2,4,4,3,1,3,1,1
1645,1019,292,2,4,2,2,1,1,3,2,4
1646,1019,677,1,4,4,1,3,1,3,2,1
1647,1019,695,1,2,2,1,1,1,3,2,1
1648,1019,254,1,4,4,2,1,1,3,4,5
1649,1019,280,1,2,4,2,3,1,3,4,4
1650,1019,249,1,2,4,2,3,1,3,2,5
1651,1019,261,1,2,2,1,3,1,3,2,5
1652,1019,679,1,4,4,2,2,1,1,4,1
1653,1019,752,1,4,2,4,3,2,3,4,1
1654,1019,293,1,2,4,4,3,1,3,4,5
1655,1019,264,2,4,4,2,3,1,3,2,4
1656,1019,710,1,4,4,4,3,1,3,1,1
1657,1019,259,1,2,4,4,1,1,3,4,5
1658,1019,753,1,2,2,2,2,1,3,4,1
1659,1019,749,1,2,1,2,3,1,2,2,1
1660,1019,287,2,4,2,4,3,1,3,4,2
1661,1019,760,1,1,2,2,3,1,3,4,3
1662,1019,714,2,2,2,2,1,1,3,2,1
1663,1019,258,1,2,1,2,3,1,3,2,2
1664,1019,751,1,2,4,4,3,1,3,4,3
1665,1019,693,1,2,4,4,3,1,3,4,1
1666,1019,750,2,4,2,2,2,1,3,4,1
1667,1019,279,1,1,2,4,3,1,3,2,1
1668,1019,730,1,2,4,2,3,1,1,4,3
1669,1019,762,1,4,2,2,3,1,3,2,1
1670,1019,291,1,2,2,2,3,2,3,2,4
1671,1019,702,2,2,4,2,3,1,1,4,2
1672,1019,295,1,2,2,1,3,1,3,4,5
1673,1019,729,1,2,4,2,1,1,3,4,1
1674,1019,276,1,1,2,2,3,2,3,4,5
1675,1019,285,1,2,4,4,2,1,3,2,1
1676,1019,254,1,4,4,2,3,1,3,4,5
1677,1019,283,1,2,1,2,1,1,2,4,5
1678,1019,685,1,2,4,2,3,2,3,4,1
1679,1019,271,1,2,4,4,3,1,3,1,1
1680,1019,294,1,4,2,1,2,2,3,4,5
1681,1019,250,1,4,2,4,3,1,2,2,5
1682,1019,695,2,4,4,2,2,1,3,4,1
1683,1019,743,1,2,4,1,3,2,3,4,1
1684,1019,751,1,1,4,4,3,1,3,4,1
1685,1019,745,1,2,4,2,3,1,3,2,1
1686,1019,275,1,4,4,4,3,1,3,2,5
1687,1019,274,1,1,4,2,3,1,3,2,5
1688,1019,250,1,4,4,2,3,1,3,4,4
1689,1019,709,2,4,2,4,3,1,3,2,1
1690,1019,277,1,2,2,4,3,1,3,2,5
1691,1019,692,1,2,1,4,3,2,3,4,1
1692,1019,735,1,2,4,4,2,1,2,4,1
1693,1019,271,1,2,4,1,3,2,3,2,1
1694,1019,291,1,4,2,4,3,1,3,1,5
1695,1019,255,1,4,4,4,3,1,3,4,5
1696,1019,725,1,2,4,4,3,1,1,4,1
1697,1019,690,2,2,2,2,2,2,3,4,1
1698,1019,718,1,2,4,4,3,1,1,4,1
1699,1019,749,1,2,4,4,3,1,3,4,1
1700,1019,680,1,2,2,4,1,1,3,4,1
1701,1019,690,1,4,2,4,3,1,3,2,1
1702,1019,290,1,2,2,2,3,1,3,2,5
1703,1019,682,2,4,4,2,3,1,3,4,1
1704,1019,707,1,2,1,1,3,2,3,4,3
1705,1019,743,1,2,2,4,3,1,3,1,1
1706,1019,251,2,4,4,1,3,1,3,4,5
1707,1019,726,1,2,4,4,3,1,3,4,1
1708,1019,734,2,4,2,2,2,1,3,4,2
1709,1019,732,1,4,2,4,2,1,3,1,1
1710,1019,265,1,4,4,4,3,1,3,4,5
1711,1019,249,1,2,4,4,3,1,3,4,5
1712,1019,739,1,4,2,4,3,1,3,2,1
1713,1019,760,2,4,4,4,1,1,3,4,3
1714,1019,259,1,2,4,1,3,1,3,4,5
1715,1019,282,1,4,1,4,3,2,3,4,2
1716,1019,260,1,4,2,4,3,1,3,2,5
1717,1019,254,1,4,4,2,3,1,1,4,5
1718,1019,727,1,4,4,2,3,1,3,2,1
1719,1019,725,1,4,1,4,3,1,3,4,1
1720,1019,756,2,2,4,1,3,1,3,4,1
1721,1019,268,1,2,1,4,2,2,3,2,1
1722,1019,722,2,2,4,2,2,1,1,4,3
1723,1019,719,1,2,4,1,3,1,3,4,2
1724,1019,256,1,2,4,4,3,1,3,4,5
1725,1019,736,1,2,2,1,3,2,3,2,1
1726,1019,282,1,4,4,4,3,1,3,4,1
1727,1019,685,1,2,4,4,2,1,3,4,2
1728,1019,708,1,2,2,1,1,2,3,4,2
1729,1019,705,1,1,4,4,3,1,3,4,1
1730,1019,724,1,4,4,4,3,1,3,1,3
1731,1019,293,2,2,4,2,3,1,3,4,5
1732,1019,687,1,2,2,4,1,1,3,4,1
1733,1019,733,1,1,2,4,3,1,2,4,2
1734,1019,742,1,1,2,4,3,1,3,1,1
1735,1019,738,2,4,4,4,3,1,3,2,1
1736,1019,694,2,2,2,4,1,1,3,4,1
1737,1019,693,1,2,4,4,3,1,3,2,1
1738,1019,283,1,4,4,4,3,1,3,4,5
1739,1019,679,2,2,2,2,3,1,3,4,1
1740,1019,675,1,2,4,2,3,1,1,2,1
1741,1019,707,1,2,1,4,3,1,3,4,3
1742,1019,699,2,2,4,2,2,1,1,2,1
1743,1019,728,1,2,1,2,3,1,3,2,1
1744,1019,269,1,4,4,4,3,1,2,2,1
1745,1019,253,2,4,4,2,3,1,3,2,5
1746,1019,729,1,2,4,1,3,1,3,2,2
1747,1019,727,1,4,4,4,3,1,3,1,2
1748,1019,287,1,4,2,4,1,1,3,4,3
1749,1019,677,1,2,1,2,3,2,3,2,1
1750,1019,254,1,4,2,4,2,1,3,4,5
1751,1019,280,1,2,1,2,3,2,3,4,4
1752,1019,258,1,1,2,2,3,1,3,4,3
1753,1019,248,1,4,4,4,3,1,3,1,5
1754,1019,262,2,4,4,2,3,1,3,2,5
1755,1019,749,1,2,1,1,1,1,3,2,1
1756,1019,731,1,4,4,2,2,1,1,2,2
1757,1019,689,1,2,4,4,3,2,3,2,5
1758,1019,682,1,4,4,2,3,1,3,1,1
1759,1019,273,2,4,4,2,3,1,3,1,5
1760,1019,755,2,2,2,2,2,2,3,4,2
1761,1019,675,1,4,1,2,3,2,3,2,1
1762,1019,272,1,4,2,4,3,1,3,4,1
1763,1019,276,2,2,4,2,3,1,1,4,5
1764,1019,758,2,4,2,2,3,1,3,2,1
1765,1019,706,1,1,2,2,3,1,3,2,1
1766,1019,294,1,2,2,4,1,1,3,4,5
1767,1019,263,1,2,4,1,3,2,3,4,5
1768,1019,691,1,1,4,4,3,1,3,4,1
1769,1019,746,1,4,4,4,3,1,3,2,1
1770,1019,710,1,2,2,2,3,2,3,4,0
1771,1019,258,1,4,4,2,3,1,3,2,4
1772,1019,291,1,4,4,2,3,1,3,4,4
1773,1019,282,1,4,2,4,3,1,3,4,4
1774,1019,260,1,4,4,4,3,1,3,1,5
1775,1019,727,1,4,2,4,1,1,3,4,1
1776,1019,761,2,4,2,2,3,1,3,2,0
1777,1019,679,1,2,2,1,3,1,3,4,1
1778,1019,762,1,2,4,4,1,1,3,4,3
1779,1019,718,1,4,1,1,3,2,3,4,1
1780,1019,725,1,2,4,2,3,1,3,4,1
1781,1019,264,1,4,4,4,1,2,3,4,4
1782,1019,722,2,4,4,2,2,1,1,4,5
1783,1019,743,1,2,4,1,3,1,3,2,2
1784,1019,248,1,4,2,2,3,2,3,4,5
1785,1019,686,1,4,4,2,2,1,3,4,1
1786,1019,296,1,2,4,2,3,1,1,2,5
1787,1019,254,1,2,4,2,3,1,3,4,5
1788,1019,704,1,2,2,4,1,1,3,4,1
1789,1019,759,1,2,1,4,3,1,3,1,4
1790,1019,286,1,2,1,4,3,2,3,4,1
1791,1019,260,1,1,4,2,3,2,3,4,5
1792,1019,271,1,2,4,4,3,1,1,4,2
1793,1019,257,1,2,4,4,3,1,3,4,5
1794,1019,719,1,2,4,4,3,1,3,2,4
1795,1019,252,1,4,4,1,3,2,3,4,5
1796,1019,722,1,1,2,4,3,1,1,4,1
1797,1019,729,1,2,4,1,3,2,3,2,2
1798,1019,696,1,4,2,2,3,2,3,2,1
1799,1019,704,1,2,4,4,3,1,3,4,1
1800,1019,254,2,4,4,4,3,1,1,4,5
1801,1019,755,1,2,2,4,2,1,1,1,1
1802,1019,736,1,2,2,4,1,1,3,4,2
1803,1019,271,1,2,4,4,3,1,3,1,1
1804,1019,722,2,4,4,2,3,1,3,2,3
1805,1019,250,1,4,4,4,1,1,3,4,5
1806,1019,749,1,1,2,4,3,1,3,4,1
1807,1019,250,1,4,4,2,1,1,3,4,5
1808,1019,718,1,2,4,2,3,1,3,2,1
1809,1019,263,1,2,4,4,3,1,2,2,5
1810,1019,282,2,2,4,2,3,1,3,2,1
1811,1019,264,1,2,2,2,3,2,3,2,3
1812,1019,696,1,2,2,4,3,1,3,4,1
1813,1019,709,1,2,4,2,3,2,3,4,1
1814,1019,266,1,4,4,2,3,1,3,4,4
1815,1019,280,1,4,2,4,3,2,3,2,5
1816,1019,268,1,2,1,2,3,1,3,2,1
1817,1019,729,1,4,4,2,3,1,3,2,1
1818,1019,252,1,2,2,2,3,1,3,4,5
1819,1019,249,1,2,2,4,1,1,3,4,5
1820,1019,264,1,1,4,4,2,1,3,2,2
1821,1019,255,1,2,1,2,3,2,3,4,5
1822,1019,755,1,1,4,2,3,2,3,4,1
1823,1019,753,1,2,4,4,2,1,3,2,1
1824,1019,265,1,2,4,2,3,1,3,2,4
1825,1019,749,2,4,4,4,1,1,3,4,1
1826,1019,290,1,2,4,1,3,1,3,4,5
1827,1019,278,2,4,4,4,3,1,1,2,3
1828,1019,251,1,2,4,1,3,1,3,4,5
1829,1019,273,1,4,1,4,3,1,1,1,5
1830,1019,265,2,4,4,2,1,1,3,4,5
1831,1019,274,1,2,2,4,3,1,3,2,5
1832,1019,715,2,2,4,2,2,1,3,2,1
1833,1019,716,1,2,2,4,1,1,3,4,3
1834,1019,711,1,2,4,2,3,1,3,2,1
1835,1019,264,1,4,2,2,2,1,1,2,4
1836,1019,249,1,4,2,2,1,1,3,4,5
1837,1019,265,1,2,4,1,3,1,3,2,3
1838,1019,250,1,2,4,4,2,1,3,4,5
1839,1019,268,2,4,4,2,3,1,3,2,1
1840,1019,744,1,4,2,4,1,1,3,4,1
1841,1019,270,1,4,2,4,3,2,3,2,1
1842,1019,259,1,2,2,4,3,1,3,4,3
1843,1019,704,1,4,4,4,3,1,3,1,1
1844,1019,262,2,2,4,2,2,1,3,2,5
1845,1019,725,1,4,4,2,1,1,3,2,1
1846,1019,756,1,4,4,2,3,1,3,4,1
1847,1019,718,1,4,4,4,3,1,3,4,1
1848,1019,721,1,2,2,1,3,1,3,2,1
1849,1019,757,1,2,4,4,3,1,3,1,1
1850,1019,758,2,4,4,2,3,1,2,4,1
1851,1019,701,1,4,1,4,2,2,3,4,1
1852,1019,275,1,4,1,2,3,2,3,4,5
1853,1019,723,1,4,2,1,3,1,3,1,1
1854,1019,717,2,4,2,4,3,1,3,2,1
1855,1019,746,1,4,4,2,3,1,3,4,2
1856,1019,726,1,1,2,2,3,1,1,1,1
1857,1019,752,1,4,4,4,1,2,3,4,1
1858,1019,285,1,4,2,4,3,1,3,4,1
1859,1019,269,1,2,2,4,2,1,3,4,1
1860,1019,286,1,4,2,4,3,1,3,2,1
1861,1019,728,2,2,2,2,1,2,3,2,1
1862,1019,676,2,2,4,4,2,2,3,2,1
1863,1019,739,1,4,2,4,3,1,3,1,1
1864,1019,691,2,4,2,4,3,1,3,2,1
1865,1019,271,1,2,2,4,1,1,3,2,1
1866,1019,259,2,2,4,4,3,1,1,2,5
1867,1019,285,1,4,4,4,3,2,3,4,0
1868,1019,276,2,4,4,4,1,1,3,4,5
1869,1019,677,1,2,4,1,3,1,3,4,1
1870,1019,250,1,1,2,4,3,1,3,2,5
1871,1019,674,1,4,4,2,3,1,3,4,1
1872,1019,248,1,4,4,4,3,1,1,4,5
1873,1019,680,1,4,2,2,1,1,3,4,1
1874,1019,690,1,2,1,1,1,1,3,4,1
1875,1019,264,1,2,1,2,3,1,3,4,5
1876,1019,733,1,1,4,2,3,1,3,2,3
1877,1019,692,1,2,4,4,2,1,3,4,1
1878,1019,252,1,1,4,2,3,2,1,2,5
1879,1019,249,2,4,2,4,3,1,3,4,5
1880,1019,675,1,2,4,1,3,2,3,4,0
1881,1019,713,2,2,2,1,3,1,3,4,1
1882,1019,682,1,4,2,2,3,1,1,2,2
1883,1019,683,1,2,4,2,3,1,3,1,1
1884,1019,684,2,2,4,2,3,2,3,4,1
1885,1019,739,1,1,4,2,3,2,3,4,1
1886,1019,698,1,2,4,2,1,1,3,4,3
1887,1019,297,1,2,2,2,3,2,3,2,5
1888,1019,752,1,2,2,4,3,1,2,4,1
1889,1019,257,1,2,2,4,3,1,3,4,5
1890,1019,261,2,2,4,4,2,1,1,4,5
1891,1019,722,2,2,4,2,3,1,3,2,1
1892,1019,729,1,2,4,2,3,1,3,4,2
1893,1019,258,1,4,4,2,1,1,3,4,4
1894,1019,259,1,4,1,4,3,1,3,4,5
1895,1019,736,2,4,2,2,3,1,3,4,1
1896,1019,705,1,2,1,4,3,2,3,2,1
1897,1019,722,1,2,4,4,3,1,3,1,1
1898,1019,685,1,2,4,4,3,1,3,2,1
1899,1019,708,1,2,4,4,3,1,3,4,2
1900,1019,262,2,4,2,4,3,1,3,4,3
1901,1019,277,1,2,4,2,3,2,3,4,5
1902,1019,289,1,4,2,1,3,1,3,4,5
1903,1019,269,2,4,2,2,1,1,2,4,1
1904,1019,729,1,2,2,4,3,1,3,4,1
1905,1019,716,1,4,4,4,2,1,3,4,2
1906,1019,250,1,1,4,4,3,1,1,2,4
1907,1019,271,2,4,4,2,2,1,3,4,1
1908,1019,723,1,2,2,4,3,1,3,4,1
1909,1019,684,1,4,2,4,3,1,1,2,1
1910,1019,255,1,2,1,4,3,1,2,1,5
1911,1019,271,2,2,4,4,3,1,1,4,1
1912,1019,745,2,2,2,4,1,1,3,4,1
1913,1019,722,1,2,1,2,3,1,3,2,1
1914,1019,281,1,4,2,4,3,1,3,4,1
1915,1019,745,1,4,4,2,3,2,3,2,1
1916,1019,738,1,2,4,4,3,1,2,1,1
1917,1019,289,2,2,4,2,3,1,3,4,5
1918,1019,708,1,2,1,4,2,2,3,2,4
1919,1019,714,1,4,2,4,3,1,3,4,1
1920,1019,706,1,4,2,2,1,1,3,4,1
1921,1019,255,1,2,4,4,3,1,3,4,5
1922,1019,260,1,2,4,2,3,1,1,4,5
1923,1019,720,1,4,2,1,3,2,3,4,4
1924,1019,267,1,2,2,4,3,1,3,2,5
1925,1019,702,1,4,2,4,3,1,3,1,2
1926,1019,760,2,4,2,4,3,1,3,4,3
1927,1019,267,2,4,2,4,3,1,3,2,5
1928,1019,278,1,2,1,4,3,2,3,4,1
1929,1019,260,2,4,4,4,2,1,1,4,5
1930,1019,756,1,2,4,1,2,2,3,4,1
1931,1019,250,1,4,1,2,3,1,3,2,5
1932,1019,754,1,2,4,4,3,1,3,1,1
1933,1019,272,1,2,1,4,2,2,3,4,2
1934,1019,259,1,1,4,2,3,1,3,2,5
1935,1019,722,1,4,4,4,2,1,3,1,4
1936,1019,696,1,4,2,1,2,2,3,2,1
1937,1019,270,1,4,4,4,3,1,3,2,1
1938,1019,290,1,2,4,4,3,1,3,2,5
1939,1019,674,1,4,4,2,3,1,3,4,1
1940,1019,741,2,4,2,2,3,2,3,4,1
1941,1019,281,2,4,4,1,1,2,3,4,1
1942,1019,689,1,2,4,4,3,1,1,2,5
1943,1019,287,1,1,2,4,3,1,3,2,1
1944,1019,681,1,4,4,4,3,1,3,4,2
1945,1019,753,1,2,2,2,3,1,3,2,1
1946,1019,686,1,4,2,4,2,1,3,4,1
1947,1019,713,1,2,4,4,3,2,1,4,1
1948,1019,253,1,2,4,4,2,1,3,2,5
1949,1019,271,1,4,4,2,3,2,3,4,1
1950,1019,718,1,1,4,4,3,1,1,1,1
1951,1019,726,1,4,2,4,3,1,3,2,2
1952,1019,265,2,4,4,4,3,1,1,4,5
1953,1019,250,1,2,1,4,3,1,1,4,5
1954,1019,267,1,2,1,4,3,1,3,4,5
1955,1019,255,1,4,1,4,3,2,3,4,5
1956,1019,267,1,1,4,2,3,1,3,4,5
1957,1019,707,1,4,4,4,3,1,3,4,2
1958,1019,755,1,1,2,2,3,1,3,2,1
1959,1019,723,2,4,2,2,2,1,3,2,1
1960,1019,719,1,4,4,4,3,1,3,1,3
1961,1019,731,2,4,4,2,3,1,1,2,3
1962,1019,760,1,4,2,4,3,1,1,4,3
1963,1019,705,1,4,2,2,1,1,3,4,1
1964,1019,293,1,2,4,1,3,2,3,2,5
1965,1019,256,1,2,4,4,3,1,3,2,3
1966,1019,721,1,2,4,4,3,1,3,1,2
1967,1019,681,2,4,4,2,3,1,3,4,3
1968,1019,735,1,4,4,2,3,1,1,4,1
1969,1019,699,1,2,2,2,3,1,3,4,1
1970,1019,748,1,2,4,4,3,1,3,2,4
1971,1019,297,1,4,4,4,3,1,3,4,5
1972,1019,257,1,2,4,1,3,2,3,4,5
1973,1019,734,1,2,2,4,3,1,3,4,2
1974,1019,739,1,4,4,2,3,1,3,1,1
1975,1019,296,1,4,4,2,3,1,3,4,5
1976,1019,730,1,2,2,1,3,2,3,4,4
1977,1019,738,1,2,4,2,3,1,3,2,1
1978,1019,684,2,4,4,2,1,1,3,4,1
1979,1019,719,1,2,4,4,3,1,3,4,2
1980,1019,736,1,4,2,4,3,2,3,4,1
1981,1019,294,1,2,4,4,3,1,1,4,5
1982,1019,268,1,2,2,1,1,2,3,4,2
1983,1019,690,1,2,2,4,3,1,3,2,1
1984,1019,677,1,4,4,4,3,1,3,4,1
1985,1019,724,1,2,4,1,3,1,3,4,3
1986,1019,756,1,2,2,4,2,1,3,4,1
1987,1019,718,2,4,4,2,3,1,3,2,1
1988,1019,755,1,4,4,4,3,1,3,2,2
1989,1019,700,2,4,2,4,3,2,3,4,1
1990,1019,266,1,1,2,2,3,2,3,2,3
1991,1019,699,1,4,2,4,3,1,3,4,1
1992,1019,253,1,2,4,4,3,1,3,1,5
1993,1019,711,2,4,4,1,3,2,3,4,1
1994,1019,678,1,4,2,4,3,1,3,1,1
1995,1019,747,1,4,4,2,3,1,3,2,3
1996,1019,730,1,4,4,4,3,1,3,2,3
1997,1019,255,1,2,2,4,1,1,3,4,5
1998,1019,716,1,2,4,4,3,1,3,1,4
1999,1019,737,1,4,2,2,3,1,3,4,2
2000,1019,264,1,4,1,4,3,2,3,4,2
2001,1019,696,2,4,2,4,1,2,3,4,1
2002,1019,734,1,2,4,4,3,1,3,2,2
2003,1019,704,1,2,4,4,2,1,3,1,1
2004,1019,755,2,4,4,4,3,1,3,4,1
2005,1019,719,1,2,2,2,3,2,3,4,2
2006,1019,756,1,1,2,4,3,1,2,4,1
2007,1019,679,1,4,2,4,2,1,1,2,1
2008,1019,762,2,2,4,2,3,1,3,2,2
2009,1019,696,1,2,2,4,1,1,3,4,1
2010,1019,256,1,2,4,1,3,2,3,4,4
2011,1019,738,1,1,4,4,3,1,3,1,1
2012,1019,679,1,4,2,2,3,1,3,2,1
2013,1019,251,1,2,2,2,1,2,3,4,5
2014,1019,733,1,2,2,4,3,1,2,1,3
2015,1019,761,1,2,2,4,1,1,3,4,1
2016,1019,746,1,2,2,2,2,1,3,2,2
2017,1019,249,2,2,4,4,3,1,3,4,5
2018,1019,284,1,4,1,4,3,2,3,2,1
2019,1019,678,1,2,4,4,3,1,1,4,1
2020,1019,279,1,4,2,2,3,1,3,4,2
2021,1019,291,1,2,1,2,3,2,3,4,4
2022,1019,739,1,2,2,4,3,1,3,2,1
2023,1019,732,2,4,4,4,3,1,3,4,1
2024,1019,711,1,2,4,4,3,1,3,2,1
2025,1019,744,2,2,4,2,2,1,3,2,1
2026,1019,740,1,4,2,4,3,2,3,4,1
2027,1019,715,1,2,4,4,3,1,3,4,2
2028,1019,693,1,4,4,4,3,1,3,1,1
2029,1019,746,2,2,4,2,1,1,3,4,1
2030,1019,293,1,1,2,4,3,1,3,2,5
2031,1019,722,1,4,4,2,3,1,3,4,1
2032,1019,738,1,2,2,1,3,2,3,2,1
2033,1019,278,1,4,4,4,3,1,3,1,1
2034,1019,690,2,4,4,2,2,1,3,4,0
2035,1019,709,1,2,2,2,1,1,3,4,1
2036,1019,277,1,2,1,4,3,2,3,4,5
2037,1019,721,1,4,4,4,3,1,3,4,1
2038,1019,252,1,2,2,1,3,1,3,2,5
2039,1019,701,1,4,2,4,1,1,3,2,1
2040,1019,283,1,2,2,4,3,1,3,2,5
2041,1019,728,1,2,4,4,3,1,3,4,1
2042,1019,279,2,4,4,2,3,1,3,4,3
2043,1019,737,1,4,2,2,3,1,3,2,1
2044,1019,755,1,2,2,4,1,1,3,4,1
2045,1019,707,1,2,4,2,3,1,3,4,4
2046,1019,734,1,4,2,1,3,2,3,2,1
2047,1019,259,1,4,4,4,3,1,3,2,5
2048,1019,719,1,4,4,4,3,1,1,2,2
2049,1019,705,1,4,2,2,3,1,3,4,1
2050,1019,688,1,4,4,4,3,1,3,1,1
2051,1019,282,2,2,4,4,3,2,3,4,1
2052,1019,754,1,4,2,4,3,1,3,4,1
2053,1019,757,2,2,2,2,3,1,3,4,1
2054,1019,740,2,4,4,2,3,1,2,4,1
2055,1019,294,1,2,1,2,3,2,2,4,5
2056,1019,700,1,2,4,4,3,1,3,4,1
2057,1019,748,2,4,4,2,2,1,3,2,4
2058,1019,284,1,4,2,2,3,1,3,4,1
2059,1019,698,1,2,4,1,3,2,3,4,2
2060,1019,285,1,1,4,2,3,2,3,4,1
2061,1019,755,1,2,4,2,3,2,3,4,1
2062,1019,271,2,2,2,2,1,1,3,4,1
2063,1019,278,1,2,4,4,3,1,1,2,1
2064,1019,761,1,4,1,4,3,2,3,4,1
2065,1019,685,1,4,2,4,3,1,3,2,1
2066,1019,722,2,4,2,4,3,1,3,4,1
2067,1019,697,1,4,2,2,3,1,3,2,1
2068,1019,736,1,4,1,4,3,2,3,2,2
2069,1019,694,1,1,2,2,3,1,3,4,1
2070,1019,746,1,4,4,2,2,1,1,4,3
2071,1019,252,1,4,2,2,3,1,3,4,5
2072,1019,690,1,4,4,2,3,1,3,2,1
2073,1019,297,1,2,2,2,3,1,3,1,5
2074,1019,710,1,2,4,4,3,1,3,4,1
2075,1019,295,1,2,4,2,3,1,3,1,5
2076,1019,276,1,2,2,4,3,2,3,4,5
2077,1019,258,1,1,2,4,3,1,3,4,5
2078,1019,734,1,4,4,2,3,1,3,4,1
2079,1019,738,2,4,4,2,2,2,3,2,0
2080,1019,704,1,2,2,4,3,1,3,4,1
2081,1019,259,1,4,4,4,1,1,3,4,5
2082,1019,291,1,2,2,4,3,1,3,2,3
2083,1019,719,1,2,4,4,3,1,3,4,3
2084,1019,705,1,4,2,2,3,1,3,2,1
2085,1019,722,1,4,4,4,3,1,3,4,4
2086,1019,276,1,2,4,4,3,1,3,4,5
2087,1019,748,1,2,2,4,3,1,3,1,2
2088,1019,688,2,4,2,4,2,1,3,4,1
2089,1019,720,2,2,2,4,1,1,3,4,2
2090,1019,722,1,2,2,2,3,1,3,1,2
2091,1019,741,1,2,1,4,2,2,3,4,1
2092,1019,760,1,4,2,4,3,1,3,2,3
2093,1019,719,1,4,2,2,3,1,3,4,1
2094,1019,714,1,2,1,2,3,2,3,4,1
2095,1019,687,1,2,4,4,3,1,3,1,1
2096,1019,759,1,2,2,4,1,1,3,4,1
2097,1019,285,1,2,4,1,3,1,3,2,1
2098,1019,292,1,4,1,2,3,1,3,4,3
2099,1019,284,1,2,4,4,3,1,3,4,1
2100,1019,286,1,4,4,4,3,1,3,1,1
2101,1019,747,1,2,1,4,3,2,3,2,2
2102,1019,710,1,2,4,4,3,1,3,4,1
2103,1019,762,2,4,4,2,1,2,3,4,1
2104,1019,268,1,4,2,4,3,1,3,1,1
2105,1019,729,2,4,4,2,3,1,3,2,1
2106,1019,273,1,4,2,2,3,1,3,4,5
2107,1019,728,1,2,4,2,3,1,3,2,0
2108,1019,283,1,2,2,4,3,2,3,4,5
2109,1019,722,1,4,4,4,2,1,3,4,1
2110,1019,736,1,1,4,4,3,1,3,2,1
2111,1019,712,1,4,2,4,3,1,3,2,3
2112,1019,689,1,2,2,4,1,1,3,4,5
2113,1019,688,1,4,4,4,3,1,3,2,1
2114,1019,754,1,2,4,2,3,1,3,4,1
2115,1019,695,1,4,2,4,2,2,3,2,1
2116,1019,703,1,4,2,2,3,1,3,4,1
2117,1019,753,1,4,2,4,3,1,3,1,1
2118,1019,283,2,2,2,2,3,1,3,4,5
2119,1019,723,1,2,2,1,2,2,3,4,1
2120,1019,681,1,2,2,4,2,1,3,2,2
2121,1019,693,2,2,4,2,3,1,3,2,1
2122,1019,287,1,1,2,4,3,2,3,4,1
2123,1019,702,1,2,1,2,2,2,3,2,2
2124,1019,260,1,2,4,4,2,1,3,4,5
2125,1019,700,1,2,2,1,3,2,3,4,1
2126,1019,276,1,2,2,4,3,1,3,2,5
2127,1019,727,2,2,4,2,3,1,3,2,2
2128,1019,252,1,4,4,4,3,1,3,4,5
2129,1019,273,1,2,2,4,3,1,3,4,5
2130,1019,693,1,4,4,4,2,1,3,4,1
2131,1019,276,1,1,2,2,3,2,3,2,5
2132,1019,760,1,4,4,2,3,1,3,4,3
2133,1019,710,1,2,2,4,1,1,3,4,1
2134,1019,285,1,2,4,4,2,1,3,4,1
2135,1019,282,2,4,4,4,2,1,1,4,2
2136,1019,725,1,4,2,4,3,1,3,4,1
2137,1019,732,1,4,4,2,3,1,3,2,1
2138,1019,265,1,2,2,4,3,1,3,4,3
2139,1019,745,1,2,2,2,3,1,3,4,1
2140,1019,705,2,4,4,4,3,1,1,4,0
2141,1019,754,1,1,2,4,3,1,3,2,1
2142,1019,283,2,4,4,4,3,1,3,4,5
2143,1019,683,1,2,1,2,3,1,3,4,1
2144,1019,278,1,4,4,2,3,1,3,4,1
2145,1019,288,2,2,4,2,2,1,1,2,5
2146,1019,757,1,2,2,2,1,1,3,4,1
2147,1019,756,1,2,4,4,3,1,3,4,1
2148,1019,293,1,4,4,4,3,1,1,4,5
2149,1019,694,1,4,2,4,3,1,3,4,1
2150,1019,717,1,2,1,2,3,2,1,4,1
2151,1019,761,1,4,4,2,3,1,3,2,1
2152,1019,707,1,4,2,4,3,1,1,2,3
2153,1019,268,1,4,2,4,3,1,1,2,1
2154,1019,737,1,4,4,1,3,2,3,4,1
2155,1019,753,1,2,2,2,1,1,1,4,1
2156,1019,296,1,1,4,4,3,1,3,2,5
2157,1019,678,1,2,4,4,3,1,3,2,1
2158,1019,715,1,4,2,4,3,1,3,4,1
2159,1019,729,1,4,2,4,2,1,3,4,1
2160,1019,707,1,2,2,2,3,1,2,4,3
2161,1019,739,1,2,2,1,3,2,3,4,1
2162,1019,728,1,1,4,2,3,1,3,2,1
2163,1019,276,1,2,4,2,3,1,2,4,5
2164,1019,732,2,2,4,2,1,1,3,4,1
2165,1019,761,1,2,2,2,3,2,3,4,1
2166,1019,736,1,4,2,4,3,1,3,1,2
2167,1019,745,2,4,4,2,3,1,3,2,1
2168,1019,722,1,2,2,1,3,2,3,4,1
2169,1019,750,1,4,4,4,3,1,3,4,1
2170,1019,259,1,1,2,4,3,1,3,4,5
2171,1019,741,1,2,4,2,1,1,3,4,1
2172,1019,685,1,2,2,1,2,2,3,4,3
2173,1019,704,1,1,2,2,3,2,2,4,1
2174,1019,278,1,4,4,4,3,1,3,2,2
2175,1019,281,1,2,4,1,3,1,3,4,1
2176,1019,288,1,2,1,4,3,2,3,4,5
2177,1019,680,1,2,4,4,3,1,3,4,0
2178,1019,758,1,1,4,2,3,1,3,4,1
2179,1019,755,2,4,4,4,3,1,1,4,2
