,userid,itemid,Time,Location,Companion,rating
1949,1008,31,2.0,1.0,1.0,5
1950,1008,17,2.0,1.0,1.0,5
1951,1008,7,2.0,1.0,1.0,5
1952,1008,0,2.0,1.0,1.0,4
1953,1008,51,2.0,2.0,3.0,3
1954,1008,8,2.0,2.0,3.0,2
1955,1008,18,2.0,2.0,3.0,5
1956,1008,19,2.0,2.0,3.0,5
1957,1008,36,2.0,2.0,3.0,4
1958,1008,56,2.0,2.0,3.0,5
1959,1008,2,2.0,2.0,3.0,5
1960,1008,52,2.0,2.0,3.0,3
1961,1008,31,2.0,2.0,3.0,5
1962,1008,17,2.0,2.0,3.0,3
1963,1008,7,2.0,2.0,3.0,4
1964,1008,0,2.0,2.0,3.0,2
1965,1008,60,1.0,2.0,3.0,4
1966,1008,69,1.0,2.0,3.0,3
1967,1008,37,1.0,2.0,3.0,4
1968,1008,60,2.0,2.0,3.0,4
1969,1008,69,2.0,2.0,3.0,3
1970,1008,37,2.0,2.0,3.0,3
1971,1070,74,1.0,1.0,1.0,3
1972,1070,2,1.0,1.0,1.0,5
1973,1070,52,1.0,1.0,1.0,3
1974,1070,33,1.0,1.0,1.0,4
1975,1070,60,1.0,1.0,1.0,3
1976,1070,6,1.0,1.0,1.0,5
1977,1070,1,1.0,1.0,1.0,5
1978,1070,7,1.0,1.0,1.0,5
1979,1070,55,1.0,1.0,1.0,5
1980,1070,10,1.0,1.0,1.0,4
1981,1070,5,1.0,1.0,1.0,1
1982,1070,27,1.0,1.0,1.0,1
1983,1070,50,1.0,1.0,1.0,2
1984,1070,74,1.0,2.0,1.0,4
1985,1070,2,1.0,2.0,1.0,5
1986,1070,52,1.0,2.0,1.0,4
1987,1070,33,1.0,2.0,1.0,5
1988,1070,60,1.0,2.0,1.0,4
1989,1070,6,1.0,2.0,1.0,5
1990,1070,1,1.0,2.0,1.0,5
1991,1070,7,1.0,2.0,1.0,5
1992,1070,55,1.0,2.0,1.0,5
1993,1070,10,1.0,2.0,1.0,4
1994,1070,74,2.0,2.0,3.0,3
1995,1070,2,2.0,2.0,3.0,5
1996,1070,52,2.0,2.0,3.0,3
1997,1070,33,2.0,2.0,3.0,4
1998,1070,60,2.0,2.0,3.0,4
1999,1070,6,2.0,2.0,3.0,3
2000,1070,1,2.0,2.0,3.0,5
2001,1070,7,2.0,2.0,3.0,5
2002,1070,55,2.0,2.0,3.0,4
2003,1070,10,2.0,2.0,3.0,3
2004,1070,74,2.0,1.0,3.0,3
2005,1070,2,2.0,1.0,3.0,5
2006,1070,52,2.0,1.0,3.0,3
2007,1070,33,2.0,1.0,3.0,3
2008,1070,60,2.0,1.0,3.0,3
2009,1070,6,2.0,1.0,3.0,3
2010,1070,1,2.0,1.0,3.0,5
2011,1070,7,2.0,1.0,3.0,5
2012,1070,55,2.0,1.0,3.0,5
2013,1070,10,2.0,1.0,3.0,3
2014,1070,5,1.0,1.0,1.0,1
2015,1070,27,1.0,1.0,1.0,1
2016,1070,50,1.0,1.0,1.0,1
2017,1070,5,2.0,2.0,3.0,2
2018,1070,27,2.0,2.0,3.0,1
2019,1070,50,2.0,2.0,3.0,1
2020,1070,5,1.0,2.0,3.0,1
2021,1070,27,1.0,2.0,3.0,1
2022,1070,50,1.0,2.0,3.0,1
2023,1005,38,1.0,1.0,1.0,5
2024,1005,14,1.0,1.0,1.0,4
2025,1005,8,1.0,1.0,1.0,4
2026,1005,63,1.0,1.0,1.0,4
2027,1005,74,1.0,1.0,1.0,4
2028,1005,41,1.0,1.0,1.0,4
2029,1005,36,1.0,1.0,1.0,5
2030,1005,30,1.0,1.0,1.0,4
2031,1005,21,1.0,1.0,1.0,4
2032,1005,72,1.0,1.0,1.0,4
2033,1005,0,1.0,1.0,1.0,4
2034,1005,55,1.0,1.0,1.0,5
2035,1005,47,1.0,1.0,1.0,4
2036,1005,68,1.0,1.0,1.0,3
2037,1005,65,1.0,1.0,1.0,3
2038,1005,11,1.0,1.0,1.0,2
2039,1005,28,1.0,1.0,1.0,2
2040,1005,38,2.0,1.0,3.0,5
2041,1005,14,2.0,1.0,3.0,4
2042,1005,8,2.0,1.0,3.0,4
2043,1005,63,2.0,1.0,3.0,3
2044,1005,74,2.0,1.0,3.0,5
2045,1005,41,2.0,1.0,3.0,4
2046,1005,36,2.0,1.0,3.0,5
2047,1005,30,2.0,1.0,3.0,2
2048,1005,21,2.0,1.0,3.0,2
2049,1005,72,2.0,1.0,3.0,5
2050,1005,0,2.0,1.0,3.0,2
2051,1005,55,2.0,1.0,3.0,5
2052,1005,47,2.0,1.0,3.0,3
2053,1005,38,2.0,1.0,3.0,5
2054,1005,14,2.0,1.0,3.0,4
2055,1005,8,2.0,1.0,3.0,4
2056,1005,63,2.0,1.0,3.0,4
2057,1005,74,2.0,1.0,3.0,5
2058,1005,41,2.0,1.0,3.0,3
2059,1005,36,2.0,1.0,3.0,5
2060,1005,30,2.0,1.0,3.0,3
2061,1005,21,2.0,1.0,3.0,3
2062,1005,72,2.0,1.0,3.0,5
2063,1005,0,2.0,1.0,3.0,2
2064,1005,55,2.0,1.0,3.0,5
2065,1005,47,2.0,1.0,3.0,3
2066,1005,68,1.0,2.0,1.0,3
2067,1005,65,1.0,2.0,1.0,3
2068,1005,11,1.0,2.0,1.0,3
2069,1005,28,1.0,2.0,1.0,3
2070,1005,68,2.0,1.0,3.0,1
2071,1005,65,2.0,1.0,3.0,1
2072,1005,11,2.0,1.0,3.0,3
2073,1005,28,2.0,1.0,3.0,3
2074,1026,26,1.0,1.0,1.0,4
2075,1026,23,1.0,1.0,1.0,4
2076,1026,41,1.0,1.0,1.0,5
2077,1026,52,1.0,1.0,1.0,5
2078,1026,77,1.0,1.0,1.0,5
2079,1026,17,1.0,1.0,1.0,5
2080,1026,21,1.0,1.0,1.0,5
2081,1026,45,1.0,1.0,1.0,5
2082,1026,42,1.0,1.0,1.0,4
2083,1026,40,1.0,1.0,1.0,4
2084,1026,78,1.0,1.0,1.0,4
2085,1026,47,1.0,1.0,1.0,4
2086,1026,14,1.0,1.0,1.0,2
2087,1026,76,1.0,1.0,1.0,2
2088,1026,10,1.0,1.0,1.0,2
2089,1026,26,1.0,2.0,3.0,5
2090,1026,23,1.0,2.0,3.0,5
2091,1026,41,1.0,2.0,3.0,5
2092,1026,52,1.0,2.0,3.0,5
2093,1026,77,1.0,2.0,3.0,5
2094,1026,17,1.0,2.0,3.0,5
2095,1026,21,1.0,2.0,3.0,5
2096,1026,45,1.0,2.0,3.0,5
2097,1026,42,1.0,2.0,3.0,4
2098,1026,40,1.0,2.0,3.0,4
2099,1026,78,1.0,2.0,3.0,4
2100,1026,47,1.0,2.0,3.0,5
2101,1026,26,2.0,2.0,3.0,5
2102,1026,23,2.0,2.0,3.0,5
2103,1026,41,2.0,2.0,3.0,5
2104,1026,52,2.0,2.0,3.0,5
2105,1026,77,2.0,2.0,3.0,5
2106,1026,17,2.0,2.0,3.0,5
2107,1026,21,2.0,2.0,3.0,5
2108,1026,45,2.0,2.0,3.0,5
2109,1026,42,2.0,2.0,3.0,4
2110,1026,40,2.0,2.0,3.0,4
2111,1026,78,2.0,2.0,3.0,4
2112,1026,47,2.0,2.0,3.0,5
2113,1026,14,1.0,2.0,1.0,2
2114,1026,76,1.0,2.0,1.0,2
2115,1026,10,1.0,2.0,1.0,2
2116,1026,14,1.0,2.0,3.0,2
2117,1026,76,1.0,2.0,3.0,2
2118,1026,10,1.0,2.0,3.0,2
2119,1047,63,1.0,1.0,1.0,3
2120,1047,39,1.0,1.0,1.0,4
2121,1047,52,1.0,1.0,1.0,4
2122,1047,77,1.0,1.0,1.0,4
2123,1047,33,1.0,1.0,1.0,5
2124,1047,30,1.0,1.0,1.0,3
2125,1047,6,1.0,1.0,1.0,5
2126,1047,4,1.0,1.0,1.0,5
2127,1047,12,1.0,1.0,1.0,3
2128,1047,57,1.0,1.0,1.0,4
2129,1047,1,1.0,1.0,1.0,4
2130,1047,0,1.0,1.0,1.0,5
2131,1047,55,1.0,1.0,1.0,4
2132,1047,10,1.0,1.0,1.0,4
2133,1047,54,1.0,1.0,1.0,1
2134,1047,71,1.0,1.0,1.0,1
2135,1047,58,1.0,1.0,1.0,2
2136,1047,31,1.0,1.0,1.0,1
2137,1047,45,1.0,1.0,1.0,1
2138,1047,75,1.0,1.0,1.0,1
2139,1047,50,1.0,1.0,1.0,1
2140,1047,40,1.0,1.0,1.0,1
2141,1047,44,1.0,1.0,1.0,1
2142,1047,78,1.0,1.0,1.0,1
2143,1047,47,1.0,1.0,1.0,1
2144,1047,49,1.0,1.0,1.0,1
2145,1047,63,1.0,1.0,1.0,1
2146,1047,39,1.0,1.0,1.0,2
2147,1047,52,1.0,1.0,1.0,1
2148,1047,77,1.0,1.0,1.0,2
2149,1047,33,1.0,1.0,1.0,2
2150,1047,30,1.0,1.0,1.0,1
2151,1047,6,1.0,1.0,1.0,1
2152,1047,4,1.0,1.0,1.0,1
2153,1047,12,1.0,1.0,1.0,1
2154,1047,57,1.0,1.0,1.0,1
2155,1047,1,1.0,1.0,1.0,1
2156,1047,0,1.0,1.0,1.0,1
2157,1047,55,1.0,1.0,1.0,1
2158,1047,10,1.0,1.0,1.0,1
2159,1047,63,2.0,1.0,1.0,2
2160,1047,39,2.0,1.0,1.0,3
2161,1047,52,2.0,1.0,1.0,2
2162,1047,77,2.0,1.0,1.0,2
2163,1047,33,2.0,1.0,1.0,2
2164,1047,30,2.0,1.0,1.0,2
2165,1047,6,2.0,1.0,1.0,2
2166,1047,4,2.0,1.0,1.0,2
2167,1047,12,2.0,1.0,1.0,2
2168,1047,57,2.0,1.0,1.0,2
2169,1047,1,2.0,1.0,1.0,2
2170,1047,0,2.0,1.0,1.0,2
2171,1047,55,2.0,1.0,1.0,2
2172,1047,10,2.0,1.0,1.0,2
2173,1047,63,1.0,2.0,3.0,3
2174,1047,39,1.0,2.0,3.0,3
2175,1047,52,1.0,2.0,3.0,3
2176,1047,77,1.0,2.0,3.0,3
2177,1047,33,1.0,2.0,3.0,3
2178,1047,30,1.0,2.0,3.0,3
2179,1047,6,1.0,2.0,3.0,3
2180,1047,4,1.0,2.0,3.0,3
2181,1047,12,1.0,2.0,3.0,3
2182,1047,57,1.0,2.0,3.0,3
2183,1047,1,1.0,2.0,3.0,3
2184,1047,0,1.0,2.0,3.0,3
2185,1047,55,1.0,2.0,3.0,3
2186,1047,10,1.0,2.0,3.0,3
2187,1047,54,1.0,1.0,1.0,1
2188,1047,71,1.0,1.0,1.0,1
2189,1047,58,1.0,1.0,1.0,1
2190,1047,31,1.0,1.0,1.0,1
2191,1047,45,1.0,1.0,1.0,1
2192,1047,75,1.0,1.0,1.0,1
2193,1047,50,1.0,1.0,1.0,1
2194,1047,40,1.0,1.0,1.0,1
2195,1047,44,1.0,1.0,1.0,1
2196,1047,78,1.0,1.0,1.0,1
2197,1047,47,1.0,1.0,1.0,1
2198,1047,49,1.0,1.0,1.0,1
2199,1047,54,1.0,1.0,3.0,1
2200,1047,71,1.0,1.0,3.0,1
2201,1047,58,1.0,1.0,3.0,1
2202,1047,31,1.0,1.0,3.0,1
2203,1047,45,1.0,1.0,3.0,1
2204,1047,75,1.0,1.0,3.0,1
2205,1047,50,1.0,1.0,3.0,1
2206,1047,40,1.0,1.0,3.0,1
2207,1047,44,1.0,1.0,3.0,1
2208,1047,78,1.0,1.0,3.0,1
2209,1047,47,1.0,1.0,3.0,1
2210,1047,49,1.0,1.0,3.0,1
2211,1047,54,1.0,2.0,3.0,1
2212,1047,71,1.0,2.0,3.0,1
2213,1047,58,1.0,2.0,3.0,1
2214,1047,31,1.0,2.0,3.0,1
2215,1047,45,1.0,2.0,3.0,1
2216,1047,75,1.0,2.0,3.0,1
2217,1047,50,1.0,2.0,3.0,1
2218,1047,40,1.0,2.0,3.0,1
2219,1047,44,1.0,2.0,3.0,1
2220,1047,78,1.0,2.0,3.0,1
2221,1047,47,1.0,2.0,3.0,1
2222,1047,49,1.0,2.0,3.0,1
2223,1044,51,1.0,1.0,1.0,4
2224,1044,38,1.0,1.0,1.0,4
2225,1044,74,1.0,1.0,1.0,4
2226,1044,77,1.0,1.0,1.0,4
2227,1044,76,1.0,1.0,1.0,5
2228,1044,67,1.0,1.0,1.0,4
2229,1044,25,1.0,1.0,1.0,4
2230,1044,1,1.0,1.0,1.0,5
2231,1044,46,1.0,1.0,1.0,5
2232,1044,55,1.0,1.0,1.0,4
2233,1044,49,1.0,1.0,1.0,5
2234,1044,52,1.0,1.0,1.0,3
2235,1044,61,1.0,1.0,1.0,2
2236,1044,72,1.0,1.0,1.0,3
2237,1044,51,2.0,2.0,1.0,5
2238,1044,38,2.0,2.0,1.0,4
2239,1044,74,2.0,2.0,1.0,4
2240,1044,77,2.0,2.0,1.0,5
2241,1044,76,2.0,2.0,1.0,4
2242,1044,67,2.0,2.0,1.0,5
2243,1044,25,2.0,2.0,1.0,3
2244,1044,1,2.0,2.0,1.0,5
2245,1044,46,2.0,2.0,1.0,3
2246,1044,55,2.0,2.0,1.0,4
2247,1044,49,2.0,2.0,1.0,3
2248,1044,51,2.0,1.0,3.0,3
2249,1044,38,2.0,1.0,3.0,5
2250,1044,74,2.0,1.0,3.0,4
2251,1044,77,2.0,1.0,3.0,2
2252,1044,76,2.0,1.0,3.0,3
2253,1044,67,2.0,1.0,3.0,2
2254,1044,25,2.0,1.0,3.0,5
2255,1044,1,2.0,1.0,3.0,3
2256,1044,46,2.0,1.0,3.0,3
2257,1044,55,2.0,1.0,3.0,3
2258,1044,49,2.0,1.0,3.0,5
2259,1044,51,1.0,2.0,3.0,2
2260,1044,38,1.0,2.0,3.0,5
2261,1044,74,1.0,2.0,3.0,3
2262,1044,77,1.0,2.0,3.0,3
2263,1044,76,1.0,2.0,3.0,5
2264,1044,67,1.0,2.0,3.0,5
2265,1044,25,1.0,2.0,3.0,5
2266,1044,1,1.0,2.0,3.0,3
2267,1044,46,1.0,2.0,3.0,4
2268,1044,55,1.0,2.0,3.0,2
2269,1044,49,1.0,2.0,3.0,4
2270,1044,52,2.0,2.0,1.0,4
2271,1044,61,2.0,2.0,1.0,4
2272,1044,72,2.0,2.0,1.0,2
2273,1044,52,2.0,1.0,3.0,4
2274,1044,61,2.0,1.0,3.0,3
2275,1044,72,2.0,1.0,3.0,2
2276,1044,52,2.0,2.0,3.0,4
2277,1044,61,2.0,2.0,3.0,2
2278,1044,72,2.0,2.0,3.0,2
2279,1077,14,1.0,1.0,1.0,3
2280,1077,8,1.0,1.0,1.0,2
2281,1077,26,1.0,1.0,1.0,2
2282,1077,23,1.0,1.0,1.0,3
2283,1077,41,1.0,1.0,1.0,2
2284,1077,18,1.0,1.0,1.0,4
2285,1077,5,1.0,1.0,1.0,2
2286,1077,2,1.0,1.0,1.0,3
2287,1077,39,1.0,1.0,1.0,3
2288,1077,33,1.0,1.0,1.0,2
2289,1077,37,1.0,1.0,1.0,2
2290,1077,21,1.0,1.0,1.0,2
2291,1077,25,1.0,1.0,1.0,2
2292,1077,57,1.0,1.0,1.0,2
2293,1077,1,1.0,1.0,1.0,4
2294,1077,0,1.0,1.0,1.0,4
2295,1077,55,1.0,1.0,1.0,4
2296,1077,10,1.0,1.0,1.0,4
2297,1077,51,1.0,1.0,1.0,1
2298,1077,54,1.0,1.0,1.0,1
2299,1077,73,1.0,1.0,1.0,1
2300,1077,58,1.0,1.0,1.0,1
2301,1077,27,1.0,1.0,1.0,1
2302,1077,53,1.0,1.0,1.0,1
2303,1077,14,1.0,2.0,1.0,3
2304,1077,8,1.0,2.0,1.0,2
2305,1077,26,1.0,2.0,1.0,2
2306,1077,23,1.0,2.0,1.0,3
2307,1077,41,1.0,2.0,1.0,2
2308,1077,18,1.0,2.0,1.0,4
2309,1077,5,1.0,2.0,1.0,2
2310,1077,2,1.0,2.0,1.0,3
2311,1077,39,1.0,2.0,1.0,2
2312,1077,33,1.0,2.0,1.0,2
2313,1077,37,1.0,2.0,1.0,2
2314,1077,21,1.0,2.0,1.0,2
2315,1077,25,1.0,2.0,1.0,2
2316,1077,57,1.0,2.0,1.0,2
2317,1077,1,1.0,2.0,1.0,4
2318,1077,0,1.0,2.0,1.0,4
2319,1077,55,1.0,2.0,1.0,4
2320,1077,10,1.0,2.0,1.0,4
2321,1077,14,2.0,2.0,1.0,3
2322,1077,8,2.0,2.0,1.0,2
2323,1077,26,2.0,2.0,1.0,2
2324,1077,23,2.0,2.0,1.0,3
2325,1077,41,2.0,2.0,1.0,2
2326,1077,18,2.0,2.0,1.0,2
2327,1077,5,2.0,2.0,1.0,2
2328,1077,2,2.0,2.0,1.0,3
2329,1077,39,2.0,2.0,1.0,2
2330,1077,33,2.0,2.0,1.0,2
2331,1077,37,2.0,2.0,1.0,2
2332,1077,21,2.0,2.0,1.0,2
2333,1077,25,2.0,2.0,1.0,2
2334,1077,57,2.0,2.0,1.0,2
2335,1077,1,2.0,2.0,1.0,4
2336,1077,0,2.0,2.0,1.0,4
2337,1077,55,2.0,2.0,1.0,4
2338,1077,10,2.0,2.0,1.0,4
2339,1077,14,2.0,2.0,3.0,3
2340,1077,8,2.0,2.0,3.0,2
2341,1077,26,2.0,2.0,3.0,2
2342,1077,23,2.0,2.0,3.0,3
2343,1077,41,2.0,2.0,3.0,2
2344,1077,18,2.0,2.0,3.0,2
2345,1077,5,2.0,2.0,3.0,2
2346,1077,2,2.0,2.0,3.0,3
2347,1077,39,2.0,2.0,3.0,2
2348,1077,33,2.0,2.0,3.0,2
2349,1077,37,2.0,2.0,3.0,2
2350,1077,21,2.0,2.0,3.0,2
2351,1077,25,2.0,2.0,3.0,2
2352,1077,57,2.0,2.0,3.0,2
2353,1077,1,2.0,2.0,3.0,4
2354,1077,0,2.0,2.0,3.0,4
2355,1077,55,2.0,2.0,3.0,4
2356,1077,10,2.0,2.0,3.0,4
2357,1077,51,1.0,2.0,1.0,1
2358,1077,54,1.0,2.0,1.0,1
2359,1077,73,1.0,2.0,1.0,1
2360,1077,58,1.0,2.0,1.0,1
2361,1077,27,1.0,2.0,1.0,1
2362,1077,53,1.0,2.0,1.0,1
2363,1077,51,1.0,1.0,3.0,1
2364,1077,54,1.0,1.0,3.0,1
2365,1077,73,1.0,1.0,3.0,1
2366,1077,58,1.0,1.0,3.0,1
2367,1077,27,1.0,1.0,3.0,1
2368,1077,53,1.0,1.0,3.0,1
2369,1077,51,2.0,2.0,3.0,1
2370,1077,54,2.0,2.0,3.0,1
2371,1077,73,2.0,2.0,3.0,1
2372,1077,58,2.0,2.0,3.0,1
2373,1077,27,2.0,2.0,3.0,1
2374,1077,53,2.0,2.0,3.0,1
2375,1112,51,1.0,1.0,1.0,4
2376,1112,54,1.0,1.0,1.0,4
2377,1112,35,1.0,1.0,1.0,3
2378,1112,2,1.0,1.0,1.0,5
2379,1112,27,1.0,1.0,1.0,4
2380,1112,43,1.0,1.0,1.0,5
2381,1112,31,1.0,1.0,1.0,5
2382,1112,17,1.0,1.0,1.0,5
2383,1112,21,1.0,1.0,1.0,3
2384,1112,61,1.0,1.0,1.0,3
2385,1112,46,1.0,1.0,1.0,4
2386,1112,72,1.0,1.0,1.0,3
2387,1112,28,1.0,1.0,1.0,3
2388,1112,3,1.0,1.0,1.0,3
2389,1112,49,1.0,1.0,1.0,4
2390,1112,38,1.0,1.0,1.0,1
2391,1112,39,1.0,1.0,1.0,1
2392,1112,11,1.0,1.0,1.0,1
2393,1112,78,1.0,1.0,1.0,2
2394,1112,51,1.0,2.0,1.0,5
2395,1112,54,1.0,2.0,1.0,5
2396,1112,35,1.0,2.0,1.0,2
2397,1112,2,1.0,2.0,1.0,2
2398,1112,27,1.0,2.0,1.0,2
2399,1112,43,1.0,2.0,1.0,5
2400,1112,31,1.0,2.0,1.0,5
2401,1112,17,1.0,2.0,1.0,5
2402,1112,21,1.0,2.0,1.0,5
2403,1112,61,1.0,2.0,1.0,3
2404,1112,46,1.0,2.0,1.0,5
2405,1112,72,1.0,2.0,1.0,5
2406,1112,28,1.0,2.0,1.0,2
2407,1112,3,1.0,2.0,1.0,3
2408,1112,49,1.0,2.0,1.0,2
2409,1112,51,1.0,1.0,3.0,5
2410,1112,54,1.0,1.0,3.0,2
2411,1112,35,1.0,1.0,3.0,2
2412,1112,2,1.0,1.0,3.0,2
2413,1112,27,1.0,1.0,3.0,2
2414,1112,43,1.0,1.0,3.0,3
2415,1112,31,1.0,1.0,3.0,1
2416,1112,17,1.0,1.0,3.0,4
2417,1112,21,1.0,1.0,3.0,3
2418,1112,61,1.0,1.0,3.0,1
2419,1112,46,1.0,1.0,3.0,3
2420,1112,72,1.0,1.0,3.0,4
2421,1112,28,1.0,1.0,3.0,2
2422,1112,3,1.0,1.0,3.0,2
2423,1112,49,1.0,1.0,3.0,3
2424,1112,51,2.0,2.0,3.0,3
2425,1112,54,2.0,2.0,3.0,5
2426,1112,35,2.0,2.0,3.0,4
2427,1112,2,2.0,2.0,3.0,4
2428,1112,27,2.0,2.0,3.0,5
2429,1112,43,2.0,2.0,3.0,2
2430,1112,31,2.0,2.0,3.0,2
2431,1112,17,2.0,2.0,3.0,5
2432,1112,21,2.0,2.0,3.0,5
2433,1112,61,2.0,2.0,3.0,4
2434,1112,46,2.0,2.0,3.0,4
2435,1112,72,2.0,2.0,3.0,2
2436,1112,28,2.0,2.0,3.0,2
2437,1112,3,2.0,2.0,3.0,4
2438,1112,49,2.0,2.0,3.0,2
2439,1112,38,1.0,2.0,1.0,1
2440,1112,39,1.0,2.0,1.0,1
2441,1112,11,1.0,2.0,1.0,1
2442,1112,78,1.0,2.0,1.0,4
2443,1112,38,2.0,2.0,1.0,1
2444,1112,39,2.0,2.0,1.0,1
2445,1112,11,2.0,2.0,1.0,1
2446,1112,78,2.0,2.0,1.0,3
2447,1112,38,2.0,1.0,3.0,1
2448,1112,39,2.0,1.0,3.0,1
2449,1112,11,2.0,1.0,3.0,1
2450,1112,78,2.0,1.0,3.0,4
2451,1120,38,1.0,1.0,1.0,3
2452,1120,23,1.0,1.0,1.0,3
2453,1120,74,1.0,1.0,1.0,4
2454,1120,41,1.0,1.0,1.0,5
2455,1120,34,1.0,1.0,1.0,5
2456,1120,66,1.0,1.0,1.0,5
2457,1120,2,1.0,1.0,1.0,5
2458,1120,76,1.0,1.0,1.0,5
2459,1120,37,1.0,1.0,1.0,3
2460,1120,9,1.0,1.0,1.0,5
2461,1120,0,1.0,1.0,1.0,4
2462,1120,10,1.0,1.0,1.0,5
2463,1120,47,1.0,1.0,1.0,5
2464,1120,54,1.0,1.0,1.0,1
2465,1120,26,1.0,1.0,1.0,1
2466,1120,73,1.0,1.0,1.0,1
2467,1120,33,1.0,1.0,1.0,1
2468,1120,43,1.0,1.0,1.0,1
2469,1120,25,1.0,1.0,1.0,1
2470,1120,32,1.0,1.0,1.0,1
2471,1120,38,1.0,1.0,1.0,5
2472,1120,23,1.0,1.0,1.0,2
2473,1120,74,1.0,1.0,1.0,3
2474,1120,41,1.0,1.0,1.0,5
2475,1120,34,1.0,1.0,1.0,5
2476,1120,66,1.0,1.0,1.0,5
2477,1120,2,1.0,1.0,1.0,4
2478,1120,76,1.0,1.0,1.0,5
2479,1120,37,1.0,1.0,1.0,5
2480,1120,9,1.0,1.0,1.0,5
2481,1120,0,1.0,1.0,1.0,5
2482,1120,10,1.0,1.0,1.0,5
2483,1120,47,1.0,1.0,1.0,5
2484,1120,38,1.0,1.0,3.0,5
2485,1120,23,1.0,1.0,3.0,2
2486,1120,74,1.0,1.0,3.0,4
2487,1120,41,1.0,1.0,3.0,5
2488,1120,34,1.0,1.0,3.0,2
2489,1120,66,1.0,1.0,3.0,5
2490,1120,2,1.0,1.0,3.0,5
2491,1120,76,1.0,1.0,3.0,1
2492,1120,37,1.0,1.0,3.0,1
2493,1120,9,1.0,1.0,3.0,1
2494,1120,0,1.0,1.0,3.0,4
2495,1120,10,1.0,1.0,3.0,5
2496,1120,47,1.0,1.0,3.0,5
2497,1120,38,1.0,1.0,3.0,2
2498,1120,23,1.0,1.0,3.0,5
2499,1120,74,1.0,1.0,3.0,5
2500,1120,41,1.0,1.0,3.0,5
2501,1120,34,1.0,1.0,3.0,5
2502,1120,66,1.0,1.0,3.0,5
2503,1120,2,1.0,1.0,3.0,3
2504,1120,76,1.0,1.0,3.0,5
2505,1120,37,1.0,1.0,3.0,3
2506,1120,9,1.0,1.0,3.0,3
2507,1120,0,1.0,1.0,3.0,5
2508,1120,10,1.0,1.0,3.0,5
2509,1120,47,1.0,1.0,3.0,5
2510,1120,54,1.0,2.0,3.0,1
2511,1120,26,1.0,2.0,3.0,1
2512,1120,73,1.0,2.0,3.0,1
2513,1120,33,1.0,2.0,3.0,1
2514,1120,43,1.0,2.0,3.0,1
2515,1120,25,1.0,2.0,3.0,1
2516,1120,32,1.0,2.0,3.0,1
2517,1120,54,2.0,2.0,3.0,1
2518,1120,26,2.0,2.0,3.0,1
2519,1120,73,2.0,2.0,3.0,1
2520,1120,33,2.0,2.0,3.0,1
2521,1120,43,2.0,2.0,3.0,1
2522,1120,25,2.0,2.0,3.0,1
2523,1120,32,2.0,2.0,3.0,1
2524,1120,54,1.0,1.0,3.0,1
2525,1120,26,1.0,1.0,3.0,1
2526,1120,73,1.0,1.0,3.0,1
2527,1120,33,1.0,1.0,3.0,1
2528,1120,43,1.0,1.0,3.0,1
2529,1120,25,1.0,1.0,3.0,1
2530,1120,32,1.0,1.0,3.0,1
2531,1028,38,1.0,1.0,1.0,3
2532,1028,74,1.0,1.0,1.0,4
2533,1028,18,1.0,1.0,1.0,4
2534,1028,56,1.0,1.0,1.0,4
2535,1028,35,1.0,1.0,1.0,4
2536,1028,2,1.0,1.0,1.0,3
2537,1028,52,1.0,1.0,1.0,4
2538,1028,76,1.0,1.0,1.0,3
2539,1028,58,1.0,1.0,1.0,4
2540,1028,33,1.0,1.0,1.0,5
2541,1028,6,1.0,1.0,1.0,4
2542,1028,31,1.0,1.0,1.0,3
2543,1028,4,1.0,1.0,1.0,5
2544,1028,45,1.0,1.0,1.0,4
2545,1028,1,1.0,1.0,1.0,5
2546,1028,0,1.0,1.0,1.0,4
2547,1028,64,1.0,1.0,1.0,1
2548,1028,28,1.0,1.0,1.0,2
2549,1028,50,1.0,1.0,1.0,2
2550,1028,38,2.0,2.0,3.0,2
2551,1028,74,2.0,2.0,3.0,4
2552,1028,18,2.0,2.0,3.0,4
2553,1028,56,2.0,2.0,3.0,4
2554,1028,35,2.0,2.0,3.0,4
2555,1028,2,2.0,2.0,3.0,2
2556,1028,52,2.0,2.0,3.0,5
2557,1028,76,2.0,2.0,3.0,3
2558,1028,58,2.0,2.0,3.0,4
2559,1028,33,2.0,2.0,3.0,5
2560,1028,6,2.0,2.0,3.0,5
2561,1028,31,2.0,2.0,3.0,4
2562,1028,4,2.0,2.0,3.0,5
2563,1028,45,2.0,2.0,3.0,4
2564,1028,1,2.0,2.0,3.0,3
2565,1028,0,2.0,2.0,3.0,3
2566,1028,38,1.0,1.0,3.0,2
2567,1028,74,1.0,1.0,3.0,4
2568,1028,18,1.0,1.0,3.0,4
2569,1028,56,1.0,1.0,3.0,4
2570,1028,35,1.0,1.0,3.0,4
2571,1028,2,1.0,1.0,3.0,4
2572,1028,52,1.0,1.0,3.0,2
2573,1028,76,1.0,1.0,3.0,2
2574,1028,58,1.0,1.0,3.0,3
2575,1028,33,1.0,1.0,3.0,2
2576,1028,6,1.0,1.0,3.0,2
2577,1028,31,1.0,1.0,3.0,3
2578,1028,4,1.0,1.0,3.0,2
2579,1028,45,1.0,1.0,3.0,3
2580,1028,1,1.0,1.0,3.0,2
2581,1028,0,1.0,1.0,3.0,3
2582,1028,38,2.0,2.0,3.0,4
2583,1028,74,2.0,2.0,3.0,4
